status_CE_to_PATHD	path	old_path_for_rename	classification	PRH_fc337f05d6	ANC_b474f429ee	ALT_5d127388df	PATHD_bd328fadd6	UPS_origin_main	CE_ce144d00c2	PATHD_equals	CE_equals
D	src/commands/doctor-config-preflight.state-migration.test.ts		integrated-with-upstream: PATHD lacks CE/UPS file	ABSENT	ABSENT	19fae8811f799edbcf6584cdb178e3e8ace25067	ABSENT	bb06aeb3813489949390284308e6e06550807a6c	19fae8811f799edbcf6584cdb178e3e8ace25067	ABSENT	ALT,CE
M	src/commands/doctor-config-preflight.ts		integrated-with-upstream: CE already carries ALT substrate	4ba5128c52c6aa54a7e9410284d9c5df76c1d729	4ba5128c52c6aa54a7e9410284d9c5df76c1d729	79f606554b0ba4b11a63dec0e63f3ed710303531	4ba5128c52c6aa54a7e9410284d9c5df76c1d729	0f7b950f4829f3ac5404bb5ad0ad3d0e34197a70	79f606554b0ba4b11a63dec0e63f3ed710303531	PRH,ANC,PATHD	ALT,CE
M	src/commands/doctor-platform-notes.startup-optimization.test.ts		integrated-with-upstream: CE matches current UPS	763e7c29fffb5ff2e2757788375b6a30018b876a	cceb35716f568066c79518bfed6954d1b1531a9e	cceb35716f568066c79518bfed6954d1b1531a9e	763e7c29fffb5ff2e2757788375b6a30018b876a	cceb35716f568066c79518bfed6954d1b1531a9e	cceb35716f568066c79518bfed6954d1b1531a9e	PRH,PATHD	ANC,ALT,UPS,CE
M	src/commands/doctor-state-migrations.test.ts		integrated-with-upstream: CE matches current UPS	fa586a5d3c2af0b3e89a7180ddb3f31fbede36f0	fa586a5d3c2af0b3e89a7180ddb3f31fbede36f0	d1b84e131974221aee47de09821eeedf7644fffc	369870c07d4b0a590855f6f7928c31304e8b56d5	d1b84e131974221aee47de09821eeedf7644fffc	d1b84e131974221aee47de09821eeedf7644fffc	PATHD	ALT,UPS,CE
M	src/commands/doctor-state-migrations.ts		integrated-with-upstream: CE matches current UPS	50c59a3a0ad71ce0d6fd67c529cec21337d15f6b	50c59a3a0ad71ce0d6fd67c529cec21337d15f6b	8ea8b23b7715e7d3a5f34a6bedd1a7ad79a5f8ed	50c59a3a0ad71ce0d6fd67c529cec21337d15f6b	8ea8b23b7715e7d3a5f34a6bedd1a7ad79a5f8ed	8ea8b23b7715e7d3a5f34a6bedd1a7ad79a5f8ed	PRH,ANC,PATHD	ALT,UPS,CE
M	src/commands/doctor.e2e-harness.ts		integrated-with-upstream: CE matches current UPS	fa81f6b4b904bc81c63c4a2a4d92b83673777956	fa81f6b4b904bc81c63c4a2a4d92b83673777956	422f1edfa83d522b2e13bb547daea607d751359e	fc34e695723cc13288c7fea951458513ae6ceac8	422f1edfa83d522b2e13bb547daea607d751359e	422f1edfa83d522b2e13bb547daea607d751359e	PATHD	ALT,UPS,CE
M	src/commands/doctor/repair-sequencing.test.ts		integrated-with-upstream: CE matches current UPS	6e185147d4b0d4b4d905bc35788d4bb784e5460c	1ae2ef840556a9ebe13f637a2363781b3d516591	1ae2ef840556a9ebe13f637a2363781b3d516591	6e185147d4b0d4b4d905bc35788d4bb784e5460c	1ae2ef840556a9ebe13f637a2363781b3d516591	1ae2ef840556a9ebe13f637a2363781b3d516591	PRH,PATHD	ANC,ALT,UPS,CE
M	src/commands/doctor/repair-sequencing.ts		integrated-with-upstream: CE already carries ALT substrate	e06ac5d3895812df8edf7173d9362d1bb0c33380	70285f60a856c18672a524b5b1cad47b3143c26e	70285f60a856c18672a524b5b1cad47b3143c26e	e06ac5d3895812df8edf7173d9362d1bb0c33380	06b1e21b64babe65135d09f3678bfb4365162f90	70285f60a856c18672a524b5b1cad47b3143c26e	PRH,PATHD	ANC,ALT,CE
M	src/commands/doctor/shared/preview-warnings.test.ts		integrated-with-upstream: CE matches current UPS	058d1e18947dc6d3d3e1ee0b23f935a4021f4915	ae1e5a035ec4a092e765e473bf9115f72cec3099	ae1e5a035ec4a092e765e473bf9115f72cec3099	058d1e18947dc6d3d3e1ee0b23f935a4021f4915	ae1e5a035ec4a092e765e473bf9115f72cec3099	ae1e5a035ec4a092e765e473bf9115f72cec3099	PRH,PATHD	ANC,ALT,UPS,CE
M	src/commands/doctor/shared/preview-warnings.ts		integrated-with-upstream: CE already carries ALT substrate	23f1782546dd42d9dede4505ca671ab72a0176e6	f591c0c6dbd5fc7870386ff889edebb32d9d247b	f591c0c6dbd5fc7870386ff889edebb32d9d247b	23f1782546dd42d9dede4505ca671ab72a0176e6	dc84a0211303a6ee0ace9c336d4474f069a39400	f591c0c6dbd5fc7870386ff889edebb32d9d247b	PRH,PATHD	ANC,ALT,CE
M	src/config/config-misc.test.ts		integrated-with-upstream: PATHD equals pre-rebase ALT; CE has replayed/current form	619df0991fc7fc70c2c710422b6e3f06fa9ff304	619df0991fc7fc70c2c710422b6e3f06fa9ff304	619df0991fc7fc70c2c710422b6e3f06fa9ff304	619df0991fc7fc70c2c710422b6e3f06fa9ff304	ad1546ea10ea21ee2b93f22692111017da4768f8	f1d851f8071f94b35cfbcdc315a47584234dbf6a	PRH,ANC,ALT,PATHD	CE
M	src/config/config.ts		integrated-with-upstream: CE matches current UPS	b226754e1bc6ec686c324776c0eb6d4512b58f7a	712d470e3beafb17a3afa9ecf26070cc763e0f36	712d470e3beafb17a3afa9ecf26070cc763e0f36	b226754e1bc6ec686c324776c0eb6d4512b58f7a	712d470e3beafb17a3afa9ecf26070cc763e0f36	712d470e3beafb17a3afa9ecf26070cc763e0f36	PRH,PATHD	ANC,ALT,UPS,CE
M	src/config/io.best-effort.test.ts		integrated-with-upstream: CE matches current UPS	d60a30698545b3318ed14b88034e841fc3f9b4ba	dd920aa7a39cb696434242e99ee3e864e856c24f	dd920aa7a39cb696434242e99ee3e864e856c24f	d60a30698545b3318ed14b88034e841fc3f9b4ba	dd920aa7a39cb696434242e99ee3e864e856c24f	dd920aa7a39cb696434242e99ee3e864e856c24f	PRH,PATHD	ANC,ALT,UPS,CE
M	src/config/sessions/sessions.test.ts		integrated-with-upstream: PATHD equals pre-rebase ALT; CE has replayed/current form	c7b5f4092b55e83eed31ec993521b471462a3271	c7b5f4092b55e83eed31ec993521b471462a3271	c7b5f4092b55e83eed31ec993521b471462a3271	c7b5f4092b55e83eed31ec993521b471462a3271	50b680160b6014714109631eab37fe7ea304cff3	18d6e568795aa7db3a2c1e8da9f7765e720f663b	PRH,ANC,ALT,PATHD	CE
M	src/config/sessions/transcript-stream.test.ts		integrated-with-upstream: CE matches current UPS	f112b537972653050aa43d49eb01aac70508b99c	f112b537972653050aa43d49eb01aac70508b99c	f112b537972653050aa43d49eb01aac70508b99c	f112b537972653050aa43d49eb01aac70508b99c	9afe76668a87c2a118052c736634ca3ae2fa2416	9afe76668a87c2a118052c736634ca3ae2fa2416	PRH,ANC,ALT,PATHD	UPS,CE
M	src/config/types.hooks.ts		integrated-with-upstream: CE matches current UPS	5a94fe0a1e0cadc67d1ab921e7f027c568df3ccc	50cf5579943811fd5b1f7c8aa07d7104716bcf36	50cf5579943811fd5b1f7c8aa07d7104716bcf36	5a94fe0a1e0cadc67d1ab921e7f027c568df3ccc	50cf5579943811fd5b1f7c8aa07d7104716bcf36	50cf5579943811fd5b1f7c8aa07d7104716bcf36	PRH,PATHD	ANC,ALT,UPS,CE
M	src/cron/isolated-agent.run-timeout-override.test.ts		integrated-with-upstream: CE matches current UPS	44411adb03ecfd1ca89426b449c87f768b896f1c	44411adb03ecfd1ca89426b449c87f768b896f1c	44411adb03ecfd1ca89426b449c87f768b896f1c	44411adb03ecfd1ca89426b449c87f768b896f1c	19dd24421f1468d06ea8721a95d517d56ad0bf05	19dd24421f1468d06ea8721a95d517d56ad0bf05	PRH,ANC,ALT,PATHD	UPS,CE
M	src/cron/isolated-agent/run-timeout.ts		integrated-with-upstream: CE matches current UPS	9f2c450ba35f22b9d86fd4bad6d5a18298b37ca0	9f2c450ba35f22b9d86fd4bad6d5a18298b37ca0	9f2c450ba35f22b9d86fd4bad6d5a18298b37ca0	9f2c450ba35f22b9d86fd4bad6d5a18298b37ca0	a49863cdccbac2a225a17ef3b9052e35ac19a583	a49863cdccbac2a225a17ef3b9052e35ac19a583	PRH,ANC,ALT,PATHD	UPS,CE
M	src/cron/isolated-agent/run.cron-model-override-forwarding.test.ts		integrated-with-upstream: CE matches current UPS	517feea211f43b8b55fb8e3329efc55fd1f2bdac	517feea211f43b8b55fb8e3329efc55fd1f2bdac	384bc562ab1d949f7e84de461eaaed6618e36fce	517feea211f43b8b55fb8e3329efc55fd1f2bdac	384bc562ab1d949f7e84de461eaaed6618e36fce	384bc562ab1d949f7e84de461eaaed6618e36fce	PRH,ANC,PATHD	ALT,UPS,CE
M	src/cron/isolated-agent/run.test-harness.ts		integrated-with-upstream: CE matches current UPS	2c065b25c1748872e757917ddd57d5e4160d653b	2c065b25c1748872e757917ddd57d5e4160d653b	a8155bdbe7a22c18cc9eaa97b1f058d5a08ad31e	7d57c2bf4c8ab37f01a72a6c2bf061e57ccd726a	a8155bdbe7a22c18cc9eaa97b1f058d5a08ad31e	a8155bdbe7a22c18cc9eaa97b1f058d5a08ad31e	PATHD	ALT,UPS,CE
M	src/cron/isolated-agent/run.ts		integrated-with-upstream: CE already carries ALT substrate	6a9a98f83c926bb1c16e960c2078f9b6e0282a2e	6225cd706b0bb4cf607a1a70ecd0e358857a5aae	9fc79f1a14e72479a3b0ab38e3c433feb620308f	5cab7bd7d353490e60c60a9c22afe5ec70d49f48	54ffb0bc64cbc03b575cd9bf73d801e7c7b389bc	9fc79f1a14e72479a3b0ab38e3c433feb620308f	PATHD	ALT,CE
M	src/cron/service/timeout-policy.test.ts		integrated-with-upstream: CE matches current UPS	69ca6aa46c3c76cfd80be0e0e396bdf590d3f39e	69ca6aa46c3c76cfd80be0e0e396bdf590d3f39e	69ca6aa46c3c76cfd80be0e0e396bdf590d3f39e	69ca6aa46c3c76cfd80be0e0e396bdf590d3f39e	5fe3f36946dc975cc2fdd1e3e68b846f436d2848	5fe3f36946dc975cc2fdd1e3e68b846f436d2848	PRH,ANC,ALT,PATHD	UPS,CE
M	src/cron/service/timeout-policy.ts		integrated-with-upstream: CE matches current UPS	7b03b8bda529ccb7f8c5a3246011f4405fd7269e	7b03b8bda529ccb7f8c5a3246011f4405fd7269e	7b03b8bda529ccb7f8c5a3246011f4405fd7269e	7b03b8bda529ccb7f8c5a3246011f4405fd7269e	0e49cd1c4d935d188c578eec341da0b2aa56934f	0e49cd1c4d935d188c578eec341da0b2aa56934f	PRH,ANC,ALT,PATHD	UPS,CE
M	src/docker-setup.e2e.test.ts		integrated-with-upstream: CE matches current UPS	140fc208ba4f8446044dd08161ec8460939d4f1e	fbaa00f6109f166a83c53daa6d350674322edc0f	fbaa00f6109f166a83c53daa6d350674322edc0f	140fc208ba4f8446044dd08161ec8460939d4f1e	fbaa00f6109f166a83c53daa6d350674322edc0f	fbaa00f6109f166a83c53daa6d350674322edc0f	PRH,PATHD	ANC,ALT,UPS,CE
M	src/gateway/chat-abort.ts		integrated-with-upstream: CE already carries ALT substrate	78be1047fac0043032ebaa1578d2998328a080ca	ae485e2d57136ff87b9f04b8d857b3230cf59876	6c01e6bc101d3f9b0f6d079abbf7554fa62ad169	0af9336c3a7bcaee6c73490015e0f71fb51c9802	e6d334945d0f455240ecc0e8006f84171cd2db12	6c01e6bc101d3f9b0f6d079abbf7554fa62ad169	PATHD	ALT,CE
M	src/gateway/gateway-models.profiles.live.test.ts		integrated-with-upstream: PATHD equals pre-rebase ALT; CE has replayed/current form	33a5441b0bfe99777c1bf05a370ef0322b83a705	33a5441b0bfe99777c1bf05a370ef0322b83a705	26d088a4bc426a03b4ece0deaf4efa65466ae6a3	26d088a4bc426a03b4ece0deaf4efa65466ae6a3	67ff391498c51344d694d20bb63d37cae04370e9	36f2cd43bad6d90dd40bd7d51cbda0b1f542cc8c	ALT,PATHD	CE
M	src/gateway/mcp-http.loopback-runtime.ts		integrated-with-upstream: CE already carries ALT substrate	fecf80e0758963146c4f680ba3f2986a9b891994	f76a6ef79cfd3e2471ec9514a84cdb50d16f86cb	80e059618961401a03ec29ff29b45a1f2c6a0c4b	3d7cf908c60bf1b96c6bb2020575367cdf054b13	3d7cf908c60bf1b96c6bb2020575367cdf054b13	80e059618961401a03ec29ff29b45a1f2c6a0c4b	PATHD,UPS	ALT,CE
M	src/gateway/mcp-http.request.ts		integrated-with-upstream: CE already carries ALT substrate	9a80e79872dd27d92315a0a0b3e2eea6744e0e40	6fc5cd1671f44bf2f15ab3a32bf9fc16adac5ad8	d228ebf01d2839df8b2a0acb679c4c6afddd3ee4	d9b3e18cdb1185d593ce504d51413cb780a025f2	d9b3e18cdb1185d593ce504d51413cb780a025f2	d228ebf01d2839df8b2a0acb679c4c6afddd3ee4	PATHD,UPS	ALT,CE
M	src/gateway/mcp-http.runtime.ts		integrated-with-upstream: CE already carries ALT substrate	ee487490f36aa99aaca57b1b1ecb8a4edd7e6f0a	2d4d064484593ed85f39fb2e80554fd9e7629fa3	11be6bec808c59f5a5f6ec3f6a8b0bba1232b048	a83cc6726666f87d07f16bc80033925e288fa847	c72395d97cff705f98072064ef9970ab2638e828	11be6bec808c59f5a5f6ec3f6a8b0bba1232b048	PATHD	ALT,CE
M	src/gateway/mcp-http.test.ts		integrated-with-upstream: CE matches current UPS	b8638f23c32e3d171935a7a66837a88f74abd142	179d2dbf662eb46052e0391f900c6e3ac67d0a14	8dfa66c6859e29bd0ba03897250debff639aa26a	ea3c1c89c99d09ca4bce21868ba228e98506bea0	8dfa66c6859e29bd0ba03897250debff639aa26a	8dfa66c6859e29bd0ba03897250debff639aa26a	PATHD	ALT,UPS,CE
M	src/gateway/mcp-http.ts		integrated-with-upstream: CE already carries ALT substrate	70b90a294ea015bc811dba646dd0c2208a0f5c12	73c1a04db7940fdd17fafc4c9d067607ca9d1817	e2bced1caa59f0c01f0375864c6b21fcd24beea3	4e982c036acaebcad0db6d3cd59afb9d3e8e66fe	4e982c036acaebcad0db6d3cd59afb9d3e8e66fe	e2bced1caa59f0c01f0375864c6b21fcd24beea3	PATHD,UPS	ALT,CE
M	src/gateway/operator-approvals-client.test.ts		integrated-with-upstream: CE matches current UPS	382cedc326886eef5b3f7463ca88031eb0395014	9267cc1d8b0647e73c00fea4d780234f33105f2f	38e8366b65eb4f02d7966ff49fca940e37d7d826	5a0cd88637adce414118f0574d54e018cd9af8ce	38e8366b65eb4f02d7966ff49fca940e37d7d826	38e8366b65eb4f02d7966ff49fca940e37d7d826	PATHD	ALT,UPS,CE
M	src/gateway/server-chat.agent-events.test.ts		integrated-with-upstream: CE matches current UPS	ff121be96692bf5a21accac85ce16c07e1c53945	ff121be96692bf5a21accac85ce16c07e1c53945	861a590855035c975266ec97dfad33bc42ece1ab	861a590855035c975266ec97dfad33bc42ece1ab	c6df22d7d7972b835e84df5c045d43e008be4c44	c6df22d7d7972b835e84df5c045d43e008be4c44	ALT,PATHD	UPS,CE
M	src/gateway/server-chat.ts		integrated-with-upstream: CE matches current UPS	7d417eb4b0f8ce79015e216069e93f020ff39ae2	7d417eb4b0f8ce79015e216069e93f020ff39ae2	481e12dddf15b4fd1e3aa3f2f6649f1aa7d43bfb	481e12dddf15b4fd1e3aa3f2f6649f1aa7d43bfb	fa8cae09c0ff662b4355286bb8a916c2964f7e57	fa8cae09c0ff662b4355286bb8a916c2964f7e57	ALT,PATHD	UPS,CE
M	src/gateway/server-methods/agent.ts		integrated-with-upstream: CE already carries ALT substrate	80b6efdc35e8aa2b9f22f79d04b9c99196f185ab	337ca105c737ded06b621c0cfd3853d3250f1800	47cf718c5e9e0fd78d5c98f06c96bac8a959e67d	2024a5bac0225847e6d65d02e4a6c28c04d0d8bb	47b1052a7265a4769f81cfbe035c5fb136b85cc5	47cf718c5e9e0fd78d5c98f06c96bac8a959e67d	PATHD	ALT,CE
M	src/gateway/server-methods/chat.error-broadcast.test.ts		integrated-with-upstream: CE matches current UPS	dba4ba3b4d7159e07558da6596a5081671723c80	dba4ba3b4d7159e07558da6596a5081671723c80	6e0a96d55b875beec4247f0e3441cca3abfb9fa6	6e0a96d55b875beec4247f0e3441cca3abfb9fa6	878992855af31cda2a0a1a26eeb6687f9e01c940	878992855af31cda2a0a1a26eeb6687f9e01c940	ALT,PATHD	UPS,CE
M	src/gateway/server-methods/chat.ts		integrated-with-upstream: CE matches current UPS	83b7b2f567c8a72762ed627505c6c13e95bff411	cfbdb67009d6df444781112924b5cceca926850e	fe58c62bb5b5f6eac5f7e44d37147698c3b446fd	84bbf9c3a30a23a232ed5cbd762c901d4fd37caf	4a7c082b4a19eed8b077bc581842dc1fb6b0823e	4a7c082b4a19eed8b077bc581842dc1fb6b0823e	PATHD	UPS,CE
M	src/gateway/server-runtime-services.ts		integrated-with-upstream: CE matches current UPS	752fe49fd599fa3484e108f97e2c97a899b85674	044da1a34edbda37bbeb87dba72d445f79dc8a73	044da1a34edbda37bbeb87dba72d445f79dc8a73	752fe49fd599fa3484e108f97e2c97a899b85674	044da1a34edbda37bbeb87dba72d445f79dc8a73	044da1a34edbda37bbeb87dba72d445f79dc8a73	PRH,PATHD	ANC,ALT,UPS,CE
M	src/gateway/server-startup-log.test.ts		integrated-with-upstream: CE already carries ALT substrate	c09ba694a3aadbff871a8e8633014aaf3e732a97	3b6d805aa3f30e36338d3c9c6cf28e28ffc7dae0	3b6d805aa3f30e36338d3c9c6cf28e28ffc7dae0	c09ba694a3aadbff871a8e8633014aaf3e732a97	8a596bac0e0deabc13a237e9e5d918878a62a1ba	3b6d805aa3f30e36338d3c9c6cf28e28ffc7dae0	PRH,PATHD	ANC,ALT,CE
M	src/gateway/server-startup-log.ts		integrated-with-upstream: CE matches current UPS	f3dac7ff05f49ae7d6aa820ccd5964db5cc72841	1cf41bece50e9f4ab03e2e76247abb496516ddad	1cf41bece50e9f4ab03e2e76247abb496516ddad	f3dac7ff05f49ae7d6aa820ccd5964db5cc72841	1cf41bece50e9f4ab03e2e76247abb496516ddad	1cf41bece50e9f4ab03e2e76247abb496516ddad	PRH,PATHD	ANC,ALT,UPS,CE
M	src/gateway/server/hooks-request-handler.ts		integrated-with-upstream: CE matches current UPS	2674b2400d28d9aeb994de546875796d2f14a305	b1665a698ea61d80e3294191aa9796a432ead713	b1665a698ea61d80e3294191aa9796a432ead713	2674b2400d28d9aeb994de546875796d2f14a305	b1665a698ea61d80e3294191aa9796a432ead713	b1665a698ea61d80e3294191aa9796a432ead713	PRH,PATHD	ANC,ALT,UPS,CE
M	src/gateway/tool-resolution.test.ts		integrated-with-upstream: CE matches current UPS	480b46042b487601e8b4352165568fbe96b9a83c	e664def6d05a46b5c169492e60bf07c7fbfd1350	e664def6d05a46b5c169492e60bf07c7fbfd1350	480b46042b487601e8b4352165568fbe96b9a83c	e664def6d05a46b5c169492e60bf07c7fbfd1350	e664def6d05a46b5c169492e60bf07c7fbfd1350	PRH,PATHD	ANC,ALT,UPS,CE
M	src/gateway/tool-resolution.ts		integrated-with-upstream: CE matches current UPS	45ed83f4690b2a944157a307fe43a8f7f72d5007	f4903a25d43062f4b859663a440276a585ff450e	1068e4717671930ac5f469ccda175663268a1066	91a4b0d5094c347a37372386da41ea5a198cd768	1068e4717671930ac5f469ccda175663268a1066	1068e4717671930ac5f469ccda175663268a1066	PATHD	ALT,UPS,CE
M	src/gateway/tools-invoke-http.test.ts		integrated-with-upstream: CE matches current UPS	675b176384b91543b39f7b5d2ce8c2b1248c957c	675b176384b91543b39f7b5d2ce8c2b1248c957c	675b176384b91543b39f7b5d2ce8c2b1248c957c	675b176384b91543b39f7b5d2ce8c2b1248c957c	85ed69674852280c733e4884b89ba2b249c0f4d4	85ed69674852280c733e4884b89ba2b249c0f4d4	PRH,ANC,ALT,PATHD	UPS,CE
M	src/image-generation/model-ref.ts		integrated-with-upstream: CE matches current UPS	3e198b8938a5c13bbcc71312e3d62e38d4376f3e	3e198b8938a5c13bbcc71312e3d62e38d4376f3e	3e198b8938a5c13bbcc71312e3d62e38d4376f3e	3e198b8938a5c13bbcc71312e3d62e38d4376f3e	dbfb5a003339a162e4177c77dceec65d17dfa7db	dbfb5a003339a162e4177c77dceec65d17dfa7db	PRH,ANC,ALT,PATHD	UPS,CE
M	src/image-generation/provider-registry.test.ts		integrated-with-upstream: CE matches current UPS	4c9b03c0d66c1fc9bc54f5088c6782f61b7fade8	03d55793e0496f22cd31679f2ff6bd43c072e2cf	03d55793e0496f22cd31679f2ff6bd43c072e2cf	4c9b03c0d66c1fc9bc54f5088c6782f61b7fade8	03d55793e0496f22cd31679f2ff6bd43c072e2cf	03d55793e0496f22cd31679f2ff6bd43c072e2cf	PRH,PATHD	ANC,ALT,UPS,CE
M	src/image-generation/types.ts		integrated-with-upstream: CE matches current UPS	9c42c0907217acf3e0caf3779f77dd55d4f67ee2	9c42c0907217acf3e0caf3779f77dd55d4f67ee2	9c42c0907217acf3e0caf3779f77dd55d4f67ee2	9c42c0907217acf3e0caf3779f77dd55d4f67ee2	fa9c042ea9b83c3f932280002360662279f169c9	fa9c042ea9b83c3f932280002360662279f169c9	PRH,ANC,ALT,PATHD	UPS,CE
M	src/infra/exec-approvals-policy.test.ts		integrated-with-upstream: CE matches current UPS	b0eafa38dff2b39b60f301115cd9de3fddc85ab9	6111bb143a3aefe9e45f196a4a46d2fed6dd8f45	edcdae4ed0fbb3fa156c7811dc62d28469edc43c	3ba522a9d1f442f107da47f9b1927db0c6d42c07	edcdae4ed0fbb3fa156c7811dc62d28469edc43c	edcdae4ed0fbb3fa156c7811dc62d28469edc43c	PATHD	ALT,UPS,CE
M	src/infra/net/http-connect-tunnel.test.ts		integrated-with-upstream: CE matches current UPS	c4b94abad832cc798dc4fa6ec48097fb318dd70e	c4b94abad832cc798dc4fa6ec48097fb318dd70e	df4bd59a078f8b0d2ea55e530779c96ee74cb0bf	df4bd59a078f8b0d2ea55e530779c96ee74cb0bf	bcfdd1037209fb7c6cbecb450e61f4ae8ac1cbcf	bcfdd1037209fb7c6cbecb450e61f4ae8ac1cbcf	ALT,PATHD	UPS,CE
M	src/infra/outbound/envelope.test.ts		integrated-with-upstream: CE matches current UPS	f68ffe917b807b83e689bd7d0303ffce0dd383ce	f68ffe917b807b83e689bd7d0303ffce0dd383ce	f68ffe917b807b83e689bd7d0303ffce0dd383ce	f68ffe917b807b83e689bd7d0303ffce0dd383ce	131fcb167a0d2155239d74c8378a416eb9ce1bca	131fcb167a0d2155239d74c8378a416eb9ce1bca	PRH,ANC,ALT,PATHD	UPS,CE
M	src/infra/outbound/outbound.test.ts		integrated-with-upstream: CE matches current UPS	c7e25a575e75f6a51f90e8b435ca26b24c522272	c7e25a575e75f6a51f90e8b435ca26b24c522272	c7e25a575e75f6a51f90e8b435ca26b24c522272	c7e25a575e75f6a51f90e8b435ca26b24c522272	632884cd0faaede686a06a63990c81e6508ce96e	632884cd0faaede686a06a63990c81e6508ce96e	PRH,ANC,ALT,PATHD	UPS,CE
M	src/infra/run-node.test.ts		integrated-with-upstream: CE matches current UPS	77e42a36cb1a0c53f9bb7da138e32663f458bcee	da236b4642e07ccb36cdb629820e89715cd6b1bc	da236b4642e07ccb36cdb629820e89715cd6b1bc	77e42a36cb1a0c53f9bb7da138e32663f458bcee	da236b4642e07ccb36cdb629820e89715cd6b1bc	da236b4642e07ccb36cdb629820e89715cd6b1bc	PRH,PATHD	ANC,ALT,UPS,CE
M	src/infra/state-migrations.ts		integrated-with-upstream: CE matches current UPS	7e66c9043e8fa3fb5230c58caacca009a2163f51	7e66c9043e8fa3fb5230c58caacca009a2163f51	b535144e0df0249d135c921d6a339e1a365625fc	cc25a47feebc62b82ee83c3ce2c82fb9da5e3df1	b535144e0df0249d135c921d6a339e1a365625fc	b535144e0df0249d135c921d6a339e1a365625fc	PATHD	ALT,UPS,CE
M	src/infra/watch-node.test.ts		integrated-with-upstream: PATHD equals pre-rebase ALT; CE has replayed/current form	06644c98604be3648cfc406f98cc38f6bcc6feee	06644c98604be3648cfc406f98cc38f6bcc6feee	cf4685297341fc9e5cdf4352a419ebcb822e913f	cf4685297341fc9e5cdf4352a419ebcb822e913f	5c3299d85728b9431c027604e7b090f61059963a	74dbf880263f53d7a12c4724d60f5c5cd4e0f013	ALT,PATHD	CE
M	src/llm/api-registry.ts		integrated-with-upstream: CE matches current UPS	a32b280b6aa26dfb50505a12467df708a552301c	a32b280b6aa26dfb50505a12467df708a552301c	a32b280b6aa26dfb50505a12467df708a552301c	a32b280b6aa26dfb50505a12467df708a552301c	10902365f86f5f38694bd3d15a7531eb9012ba02	10902365f86f5f38694bd3d15a7531eb9012ba02	PRH,ANC,ALT,PATHD	UPS,CE
M	src/llm/providers/openai-codex-responses.test.ts		integrated-with-upstream: CE matches current UPS	ba1f2315a1875c281b06ceb8861367311016c22a	ba1f2315a1875c281b06ceb8861367311016c22a	b7a0d7cc5fc8709b38e940a68c821be9eae54a6e	b7a0d7cc5fc8709b38e940a68c821be9eae54a6e	2102d578cf4c2b315cbf81b7a222ae26c0190917	2102d578cf4c2b315cbf81b7a222ae26c0190917	ALT,PATHD	UPS,CE
M	src/llm/providers/openai-codex-responses.ts		integrated-with-upstream: CE matches current UPS	75e1153b5e1bd07cc00daa863b6b623ef3d7089c	75e1153b5e1bd07cc00daa863b6b623ef3d7089c	c08d592e16e1f8331a9f2c882c16fc04a445b9d5	c08d592e16e1f8331a9f2c882c16fc04a445b9d5	d1bfda08da538ce1526900c4693ee9b710ab5249	d1bfda08da538ce1526900c4693ee9b710ab5249	ALT,PATHD	UPS,CE
M	src/llm/providers/register-builtins.ts		integrated-with-upstream: CE matches current UPS	b90557c18c153ef8897e987ca7ef2c5c7ef8d81d	b90557c18c153ef8897e987ca7ef2c5c7ef8d81d	b90557c18c153ef8897e987ca7ef2c5c7ef8d81d	b90557c18c153ef8897e987ca7ef2c5c7ef8d81d	b8406c45df6a3a9fcdff10c9878a945eda409f88	b8406c45df6a3a9fcdff10c9878a945eda409f88	PRH,ANC,ALT,PATHD	UPS,CE
M	src/llm/stream.ts		integrated-with-upstream: CE matches current UPS	590abb38578bbad5fed92c51d9afd6e1e4ee0741	590abb38578bbad5fed92c51d9afd6e1e4ee0741	590abb38578bbad5fed92c51d9afd6e1e4ee0741	590abb38578bbad5fed92c51d9afd6e1e4ee0741	f73c73bff50f658556799d4abcc4669cdb1bb0d2	f73c73bff50f658556799d4abcc4669cdb1bb0d2	PRH,ANC,ALT,PATHD	UPS,CE
M	src/llm/types.ts		integrated-with-upstream: CE matches current UPS	cf3be032eadcd403d07ad9795399b953315dbf56	cf3be032eadcd403d07ad9795399b953315dbf56	cf3be032eadcd403d07ad9795399b953315dbf56	cf3be032eadcd403d07ad9795399b953315dbf56	8cb69fa328436b5abe50f6fab2eef02048f313f6	8cb69fa328436b5abe50f6fab2eef02048f313f6	PRH,ANC,ALT,PATHD	UPS,CE
M	src/llm/utils/diagnostics.ts		integrated-with-upstream: CE matches current UPS	26db0db39e5816104c3b4c251e9ec021b9cfe24d	26db0db39e5816104c3b4c251e9ec021b9cfe24d	26db0db39e5816104c3b4c251e9ec021b9cfe24d	26db0db39e5816104c3b4c251e9ec021b9cfe24d	85b4780dfb3a4d6eb258f9c6bdec4cc5a5a60093	85b4780dfb3a4d6eb258f9c6bdec4cc5a5a60093	PRH,ANC,ALT,PATHD	UPS,CE
M	src/llm/utils/event-stream.ts		integrated-with-upstream: CE matches current UPS	d728de1a44694f2d04251fdc50d8c61849a82364	d728de1a44694f2d04251fdc50d8c61849a82364	d728de1a44694f2d04251fdc50d8c61849a82364	d728de1a44694f2d04251fdc50d8c61849a82364	537525947926fdffc5c6f878eeec8e2b62779779	537525947926fdffc5c6f878eeec8e2b62779779	PRH,ANC,ALT,PATHD	UPS,CE
